file_path,count
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-01-02.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-04-14.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-05-22.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-03-15.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2020-02-16.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2020-01-04.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-03-28.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-04-09.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2020-02-03.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-04-27.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2020-05-08.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-02-03.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2020-04-18.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-03-20.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-01-04.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-03-23.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-06-11.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-05-12.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-04-22.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-02-06.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2020-05-03.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2020-01-07.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-05-29.png,1.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-06-28.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2020-03-14.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2020-02-11.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-05-07.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-01-29.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-02-28.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2020-01-12.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-03-18.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2020-03-27.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-01-12.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-03-10.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2020-03-09.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2020-02-28.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2020-05-16.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2020-04-08.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-01-09.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-03-25.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-01-27.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-05-14.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-02-26.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-02-08.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2020-01-09.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2020-03-07.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2020-01-27.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2020-02-26.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2020-05-01.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2020-04-11.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-04-19.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-06-26.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-06-08.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-01-14.png,1.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2020-05-18.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-03-03.png,0.0
/home/jovyan/data/chips/lat_35_95_lon_-5_61/img_ndwi_t_2019-02-13.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2019-02-23.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2019-04-29.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2019-05-24.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2019-06-03.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2020-03-24.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2020-04-23.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2019-02-03.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2019-01-04.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2019-03-05.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2019-04-04.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2019-05-29.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2019-06-28.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2019-01-29.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2020-03-09.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2020-01-29.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2020-04-08.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2019-03-25.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2019-05-14.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2019-05-09.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2019-04-19.png,1.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2019-06-08.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2019-01-14.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2019-03-30.png,0.0
/home/jovyan/data/chips/lat_51_0_lon_1_43/img_ndwi_t_2020-05-18.png,0.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-04-30.png,2.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-03-04.png,1.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-04-03.png,1.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-05-28.png,0.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-06-27.png,0.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-06-09.png,1.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-03-26.png,2.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-06-14.png,0.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-04-25.png,1.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-04-05.png,4.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-03-19.png,0.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-06-07.png,0.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-03-11.png,3.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-05-03.png,0.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-04-13.png,0.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-05-30.png,0.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-02-19.png,1.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-06-24.png,1.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-03-01.png,0.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-05-05.png,0.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-02-17.png,0.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-05-23.png,0.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-06-22.png,0.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-01-18.png,1.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-06-04.png,2.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-03-29.png,0.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-04-28.png,0.0
/home/jovyan/data/chips/lat_41_0_lon_29_0/img_ndwi_t_2019-02-04.png,1.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-04-30.png,3.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-03-04.png,1.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-05-28.png,2.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-06-27.png,0.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-06-09.png,1.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-03-26.png,8.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-06-14.png,5.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-04-25.png,3.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-03-24.png,2.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-04-05.png,2.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-03-19.png,3.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-06-07.png,1.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-03-11.png,5.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-05-03.png,3.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-04-13.png,3.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-05-30.png,3.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-02-19.png,3.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-04-08.png,0.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-06-24.png,2.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-02-02.png,2.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-03-01.png,3.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-02-17.png,4.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-05-23.png,4.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-06-22.png,2.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-01-18.png,1.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-06-04.png,4.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-03-29.png,3.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-04-28.png,5.0
/home/jovyan/data/chips/lat_41_015_lon_29_0/img_ndwi_t_2019-02-04.png,3.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-04-30.png,3.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-03-04.png,2.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-05-28.png,3.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-06-27.png,2.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-06-09.png,4.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-03-26.png,2.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-06-14.png,7.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-04-25.png,5.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-04-05.png,5.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-03-19.png,3.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-06-07.png,3.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-03-11.png,3.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-05-03.png,2.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-04-13.png,6.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-05-30.png,6.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-02-19.png,3.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-05-25.png,0.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-04-08.png,0.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-06-24.png,5.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-02-02.png,2.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-03-01.png,1.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-05-05.png,0.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-02-17.png,1.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-05-23.png,2.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-06-22.png,1.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-01-18.png,1.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-06-04.png,4.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-04-28.png,2.0
/home/jovyan/data/chips/lat_41_025_lon_29_0/img_ndwi_t_2019-02-04.png,1.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-04-30.png,3.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-03-04.png,2.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-05-28.png,1.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-06-27.png,1.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-06-09.png,4.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-03-26.png,1.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-04-25.png,0.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-04-05.png,2.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-03-19.png,2.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-06-07.png,0.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-03-11.png,4.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-05-03.png,8.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-04-13.png,0.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-05-30.png,2.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-02-19.png,3.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-04-08.png,0.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-06-24.png,2.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-02-02.png,1.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-03-01.png,3.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-02-17.png,1.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-05-23.png,0.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-06-22.png,0.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-01-18.png,2.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-06-04.png,2.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-06-17.png,0.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-03-29.png,1.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-04-28.png,5.0
/home/jovyan/data/chips/lat_41_03_lon_29_01/img_ndwi_t_2019-02-04.png,1.0
/home/jovyan/data/chips/lat_40_15_lon_26_39/img_ndwi_t_2019-03-22.png,0.0
/home/jovyan/data/chips/lat_40_15_lon_26_39/img_ndwi_t_2019-06-10.png,0.0
/home/jovyan/data/chips/lat_40_15_lon_26_39/img_ndwi_t_2019-01-06.png,1.0
/home/jovyan/data/chips/lat_40_15_lon_26_39/img_ndwi_t_2019-03-04.png,0.0
/home/jovyan/data/chips/lat_40_15_lon_26_39/img_ndwi_t_2019-04-03.png,0.0
/home/jovyan/data/chips/lat_40_15_lon_26_39/img_ndwi_t_2019-05-11.png,2.0
/home/jovyan/data/chips/lat_40_15_lon_26_39/img_ndwi_t_2019-04-21.png,1.0
/home/jovyan/data/chips/lat_40_15_lon_26_39/img_ndwi_t_2019-02-05.png,0.0
/home/jovyan/data/chips/lat_40_15_lon_26_39/img_ndwi_t_2019-05-28.png,0.0
/home/jovyan/data/chips/lat_40_15_lon_26_39/img_ndwi_t_2019-06-27.png,0.0
/home/jovyan/data/chips/lat_40_15_lon_26_39/img_ndwi_t_2019-04-16.png,1.0
/home/jovyan/data/chips/lat_40_15_lon_26_39/img_ndwi_t_2019-03-17.png,1.0
/home/jovyan/data/chips/lat_40_15_lon_26_39/img_ndwi_t_2019-02-10.png,0.0
/home/jovyan/data/chips/lat_40_15_lon_26_39/img_ndwi_t_2019-06-12.png,1.0
